gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction
Gene0947,30.961214289630572,-0.13047721647014138,0.26448644585180764,-0.8789416549353405,0.37943291161071835,0.9005120444691472,False,Not significant
Gene0774,52.74201317149353,-0.12937987022568775,0.24777285935031595,-0.8784674143908691,0.37969011379538364,0.9005120444691472,False,Not significant
Gene0973,378.4669463850127,-0.12893045715846546,0.2567247238112712,-0.8793715732443994,0.3791998400156673,0.9005120444691472,False,Not significant
Gene0208,86.2383836215501,-0.12651533036050813,0.2106153977976136,-0.875356054666172,0.38138020298125697,0.9023565089676152,False,Not significant
Gene0496,66.2053002759181,0.12547673581394014,0.20787350457199646,0.866310679196806,0.38631981147760597,0.9101640686373108,False,Not significant
Gene0391,46.60943576067532,0.12495920266557564,0.3179815044952655,0.8653961842758982,0.3868213746016056,0.9101640686373108,False,Not significant
Gene0435,53.220514443959246,-0.1267111811287696,0.22292217533710484,-0.8636629192401736,0.38777308915928776,0.9101640686373108,False,Not significant
Gene0800,46.32459562408284,-0.12610185352257214,0.26216915750519326,-0.8625931275054479,0.3883612102780032,0.9101640686373108,False,Not significant
Gene0616,141.92783850765878,-0.12543929463326348,0.21696669732107177,-0.8598613773892348,0.38986546090039786,0.9115294109467931,False,Not significant
Gene0488,67.98422330901754,0.12259843812082706,0.2676100936999562,0.8479448934378172,0.39646866109879475,0.9118779205272278,False,Not significant
Gene0780,214.98276640562952,-0.12435216908786886,0.22682340233122641,-0.8488097966263437,0.3959871380211555,0.9118779205272278,False,Not significant
Gene0924,108.69504350359523,0.12645847806212157,0.2813252989411567,0.8576707824123659,0.39107427789474725,0.9118779205272278,False,Not significant
Gene0737,79.37528347730644,-0.12310387439488113,0.278696945399713,-0.8510666214815182,0.39473234579385574,0.9118779205272278,False,Not significant
Gene0809,30.504001875647177,0.12625524971649435,0.2776705323736422,0.8545554405730005,0.3927973048391573,0.9118779205272278,False,Not significant
Gene0671,29.542717695190877,0.11755600892732171,0.27717925658126297,0.8483814239730175,0.39622558450348555,0.9118779205272278,False,Not significant
Gene0661,13.380651445556964,-0.11739083358513339,0.29854642315331625,-0.8561536535886521,0.3919127943812639,0.9118779205272278,False,Not significant
Gene0132,19.062063814611413,-0.12323500920975963,0.26900731691980895,-0.8398183777873575,0.4010102276151666,0.9188628865406241,False,Not significant
Gene0740,445.4787669412938,0.12144198897709689,0.28152780531914673,0.839188092118118,0.40136376843837174,0.9188628865406241,False,Not significant
Gene0714,92.87765168160615,-0.12410792108478304,0.2533729310159546,-0.8369638749431833,0.4026128742331482,0.9195938397611629,False,Not significant
Gene0873,150.65500998774039,0.12108822417108753,0.27715778692359877,0.8306598120348155,0.4061658353710944,0.9225955928377607,False,Not significant
Gene0875,44.05363049942528,0.1233785796682567,0.2640120853073932,0.8296695169600354,0.4067256607454638,0.9225955928377607,False,Not significant
Gene0654,193.37343794677201,0.1218004134790682,0.2516484689796553,0.8312488258932069,0.4058330772660188,0.9225955928377607,False,Not significant
Gene0215,176.3813429604281,0.12063033902378241,0.27233819719790325,0.8270040654141715,0.40823475722450675,0.9238997137186206,False,Not significant
Gene0745,137.01231101317813,0.11394707405023066,0.22309710832009302,0.7819027896604354,0.434271705439504,0.9243580566431732,False,Not significant
Gene0925,61.04630513758446,-0.11321489860810377,0.24443517014826177,-0.7858636668899552,0.4319473623408734,0.9243580566431732,False,Not significant
Gene0641,195.94426360158548,0.11886865403366247,0.22900994317131623,0.8053889246870705,0.4205952808802291,0.9243580566431732,False,Not significant
Gene0608,37.195389938748086,0.11841808643073544,0.23565889986966587,0.8019200296766357,0.422599219017051,0.9243580566431732,False,Not significant
Gene0781,143.94136812509933,-0.11876427300773111,0.2516941343861217,-0.8218364807554535,0.4111699680815205,0.9243580566431732,False,Not significant
Gene0292,234.0814261386198,0.11712931253401018,0.247839055225771,0.793349049735265,0.42757448670615483,0.9243580566431732,False,Not significant
Gene0628,50.7490945701295,0.11170466702543157,0.24924243200051743,0.7744127557208422,0.4386867427925666,0.9243580566431732,False,Not significant
Gene0629,106.80933854985564,-0.11779009657078605,0.24939688947668567,-0.8065324818403838,0.4199358868390225,0.9243580566431732,False,Not significant
Gene0637,121.93042147999869,-0.11029199181135926,0.20507044377083258,-0.7700857084998091,0.4412490529799734,0.9243580566431732,False,Not significant
Gene0173,29.40360769152851,-0.11237291002769502,0.2758858847018481,-0.7739823109760333,0.43894125191970634,0.9243580566431732,False,Not significant
Gene0856,260.92714585720324,0.10583697579476473,0.26348031395867777,0.7775111061351169,0.4368572845613329,0.9243580566431732,False,Not significant
Gene0141,176.16493797363646,0.11989395900171793,0.22188056763896416,0.817944188167303,0.41338905696430817,0.9243580566431732,False,Not significant
Gene0108,89.78536718820608,0.11179595216566891,0.2741335363572156,0.7686783373180304,0.4420842879597785,0.9243580566431732,False,Not significant
Gene0864,728.2955293684837,0.10968182283764207,0.20984159283899073,0.7737916959404664,0.4390539839933024,0.9243580566431732,False,Not significant
Gene0796,68.91163197381955,-0.11127307972217743,0.21585506080494382,-0.7709237734995108,0.44075211485552057,0.9243580566431732,False,Not significant
Gene0495,18.056423407475453,0.11554909016587449,0.2700394853789688,0.8009414174430539,0.42316556122921667,0.9243580566431732,False,Not significant
Gene0586,31.297962032355553,-0.11761547510191822,0.2808413589441315,-0.8164864647893867,0.41422196175647596,0.9243580566431732,False,Not significant
Gene0957,75.33307015365195,-0.11221931398632651,0.22140688219252933,-0.7709675739018997,0.44072615184025,0.9243580566431732,False,Not significant
Gene0607,221.2873130648729,0.11571800917781448,0.2364995499698839,0.7895103853541229,0.42981376227709756,0.9243580566431732,False,Not significant
Gene0553,29.92108915001361,-0.10801626767714136,0.28486423838544656,-0.7708168367279186,0.4408155061076955,0.9243580566431732,False,Not significant
Gene0844,46.09794322474739,0.11601538644987625,0.2633759518530261,0.7852289297529499,0.4323193564815354,0.9243580566431732,False,Not significant
Gene0877,67.88132732246525,-0.11548566907893032,0.24291344036847867,-0.7864845076609301,0.4315836917691649,0.9243580566431732,False,Not significant
Gene0920,139.8872448079117,-0.11394009957723929,0.2610698595215487,-0.8016912385543962,0.4227315851697403,0.9243580566431732,False,Not significant
Gene0922,212.1016424342205,-0.11558497523696364,0.21229173691328768,-0.8011684573502803,0.4230341291848706,0.9243580566431732,False,Not significant
Gene0443,162.28785553859947,-0.11343227341283746,0.248127176726852,-0.7829535009416704,0.43365441826479734,0.9243580566431732,False,Not significant
Gene0900,57.813560679815936,-0.11985377979000736,0.2725827764121926,-0.8239777819430049,0.40995218240775877,0.9243580566431732,False,Not significant
Gene0679,31.500392641537065,-0.1175307122440682,0.2584457180288249,-0.8103015274078352,0.4177668977099551,0.9243580566431732,False,Not significant
Gene0425,117.28551314004267,0.11451961575354287,0.26243017882676783,0.7761292563773448,0.4376726709550379,0.9243580566431732,False,Not significant
Gene0316,330.9443154569896,-0.11702181265569714,0.2543697847314708,-0.7968663806046925,0.4255286379467973,0.9243580566431732,False,Not significant
Gene0613,48.635764452016836,0.11531975321265223,0.2459993397628343,0.7787987334215822,0.4360982839586518,0.9243580566431732,False,Not significant
Gene0611,273.68776926293805,-0.11454563238406112,0.23051722460903876,-0.78483748547211,0.4325488588293167,0.9243580566431732,False,Not significant
Gene0587,53.0766184434573,-0.10770375787745103,0.24833279400370584,-0.7760018953739517,0.43774786675354826,0.9243580566431732,False,Not significant
Gene0825,79.42317360232475,-0.12040459631383443,0.22960937840577433,-0.8185857280789164,0.41302281241820304,0.9243580566431732,False,Not significant
Gene0200,106.62863893917425,0.10823734592493656,0.25702060548249983,0.7858620722560267,0.43194829665985246,0.9243580566431732,False,Not significant
Gene0514,138.07572318785947,0.10138379279011003,0.3807073810617257,0.7802601572633335,0.43523775952676635,0.9243580566431732,False,Not significant
Gene0605,138.37115098981155,-0.10079248706003036,0.3254319877908942,-0.7813176539950651,0.43461568942391093,0.9243580566431732,False,Not significant
Gene0638,286.5100312212107,-0.1070245318232895,0.19567700756823395,-0.7622671499558326,0.44590057574936126,0.9275110865265174,False,Not significant
Gene0456,198.9599019305856,-0.11140748452824681,0.23252947156515502,-0.761420845829269,0.44640574033025504,0.9275110865265174,False,Not significant
Gene0996,364.4859298619976,0.11201910285158626,0.26258375325100136,0.7614788255270908,0.44637112146981817,0.9275110865265174,False,Not significant
Gene0631,40.16229756466635,-0.110021783708696,0.253977654868643,-0.7513492524387412,0.4524424951934807,0.9341662374662889,False,Not significant
Gene0357,228.94634961066052,0.1097897771976368,0.23949719077438275,0.7515133479094745,0.4523437707525273,0.9341662374662889,False,Not significant
Gene0303,37.08036960387741,0.10709946304528177,0.2817659287674838,0.7539051353672546,0.45090618676294725,0.9341662374662889,False,Not significant
Gene0118,32.12672917517956,-0.10832463070383941,0.27399559938294626,-0.7467423361881464,0.4552191090977614,0.9379410393701794,False,Not significant
Gene0462,69.27977242019679,-0.10171916470549132,0.2560106838074008,-0.7061461643703622,0.48009724555404254,0.9395608061491059,False,Not significant
Gene0267,173.63433380740184,0.09958331618449844,0.21855490995201768,0.6861108384730589,0.4926432167274174,0.9395608061491059,False,Not significant
Gene0507,111.93498208770065,-0.09942949886995855,0.2463806224392745,-0.6822722717990589,0.49506680285380933,0.9395608061491059,False,Not significant
Gene0543,164.68768604986215,-0.10440359073572829,0.2234856617650913,-0.7205090386773464,0.47121163660290455,0.9395608061491059,False,Not significant
Gene0772,248.9993321056576,0.0930197210121382,0.25735524579290353,0.6438568648923984,0.5196682552550319,0.9395608061491059,False,Not significant
Gene0609,495.1797366311539,0.1026965029305252,0.24166979846130338,0.7020210255988282,0.48266605128879914,0.9395608061491059,False,Not significant
Gene0777,81.79364036145095,0.09124635018406903,0.3107277062226212,0.6510674952523583,0.5150029179933572,0.9395608061491059,False,Not significant
Gene0259,21.755733401254904,0.09527868370083574,0.26373999454393793,0.6542895989763262,0.5129252455848172,0.9395608061491059,False,Not significant
Gene0256,378.6412141148688,-0.10018636273704672,0.21554764637564547,-0.7008882008837342,0.48337278848034804,0.9395608061491059,False,Not significant
Gene0627,273.39316918808447,0.09004275366716141,0.26527258461639713,0.6548952894755768,0.5125351732745437,0.9395608061491059,False,Not significant
Gene0284,123.64296142570525,0.09340537361819126,0.28230843959693264,0.6488608654865871,0.5164283118568721,0.9395608061491059,False,Not significant
Gene0768,97.92161267317806,-0.09120689113806756,0.20621922332398676,-0.6433218991341991,0.5200152493406703,0.9395608061491059,False,Not significant
Gene0274,109.53931822779776,0.09877839356253668,0.24929067181540882,0.674283133763864,0.5001313248729947,0.9395608061491059,False,Not significant
Gene0278,197.39443922561603,-0.0930529349416964,0.19647282637831268,-0.663010150723183,0.5073240530140192,0.9395608061491059,False,Not significant
Gene0677,67.07242936542897,-0.09822156377694714,0.26571895890771025,-0.6823592660047163,0.49501180617722107,0.9395608061491059,False,Not significant
Gene0429,49.96238109454598,-0.092872695967387,0.24350779614662407,-0.6411454972292415,0.5214281566185027,0.9395608061491059,False,Not significant
Gene0672,25.98297740753375,0.09400423916381818,0.24691219589187488,0.6577063065245119,0.5107268691682958,0.9395608061491059,False,Not significant
Gene0254,42.418963415688616,-0.09523655244127908,0.24137901195240363,-0.6555442304353578,0.5121174187860247,0.9395608061491059,False,Not significant
Gene0402,56.49243767170108,0.09120126998637292,0.2673360135606956,0.6476986858222179,0.5171798544032958,0.9395608061491059,False,Not significant
Gene0710,172.2022236837594,0.1050128502090125,0.23292818850424526,0.7181258398025318,0.4726796989414481,0.9395608061491059,False,Not significant
Gene0711,9.47406134167858,0.09744326111563094,0.3052079771145127,0.7036384117418049,0.48165798378077707,0.9395608061491059,False,Not significant
Gene0887,148.89653339815965,-0.09471388809297375,0.22929699386045688,-0.652532068045314,0.514057992587957,0.9395608061491059,False,Not significant
Gene0375,148.42458757255784,-0.10549932439158514,0.23303580881319422,-0.72318776185947,0.4695645365398422,0.9395608061491059,False,Not significant
Gene0384,35.182175292136044,0.10229355091511043,0.25285662528851777,0.6979207796841246,0.4852267383580453,0.9395608061491059,False,Not significant
Gene0374,101.01958389567638,-0.09702947514512185,0.25272864479038926,-0.6685941975407812,0.5037543749763822,0.9395608061491059,False,Not significant
Gene0994,132.95424955576036,-0.09767262730767705,0.2688561633294684,-0.678185113685854,0.4976543299406053,0.9395608061491059,False,Not significant
Gene0706,158.9509787478025,0.10334222726245042,0.23145525805316317,0.7086127756038493,0.47856480606672047,0.9395608061491059,False,Not significant
Gene0329,36.264644400638325,-0.09694176872069174,0.273277418490836,-0.671657891680505,0.501801514132032,0.9395608061491059,False,Not significant
Gene0730,58.07389826207108,0.08459196193212888,0.2516265073319688,0.6421258695238343,0.5207914602771954,0.9395608061491059,False,Not significant
Gene0346,83.3028136492431,-0.0934934483447454,0.26189046027910834,-0.6819666653284727,0.49526002941469427,0.9395608061491059,False,Not significant
Gene0326,87.78008345828833,-0.10117492138096397,0.20105089709598659,-0.7135560230467933,0.47550175921157334,0.9395608061491059,False,Not significant
Gene0716,71.77405975554372,-0.10604240934035214,0.22842111961949374,-0.7273148764567373,0.46703308697030343,0.9395608061491059,False,Not significant
Gene0457,82.68529437154433,-0.0943020925452774,0.22643597643326646,-0.6535498831118576,0.5134018416296764,0.9395608061491059,False,Not significant
Gene0770,17.13791155479026,-0.09762475574955824,0.2980822943500499,-0.6904182636840754,0.4899311946217022,0.9395608061491059,False,Not significant
Gene0669,91.72741615288294,-0.09143765442244782,0.24872520438653448,-0.6761353392646865,0.49895472136527375,0.9395608061491059,False,Not significant
Gene0889,81.62946290549822,0.09291316723324096,0.2842696013157562,0.6665680046212424,0.505048111954099,0.9395608061491059,False,Not significant
Gene0383,88.43053540087861,0.09418153892177082,0.2231352100852299,0.6482403024069155,0.516829538702424,0.9395608061491059,False,Not significant
Gene0312,226.09772838299304,-0.10025911990853194,0.23502466381522316,-0.6906201297687459,0.4898042939336993,0.9395608061491059,False,Not significant
Gene0311,254.50740075689336,-0.1008120353251726,0.2594145091522087,-0.727817055918056,0.46672558236205564,0.9395608061491059,False,Not significant
Gene0310,48.130435929277915,0.09469443120893407,0.2685149787705737,0.6603968098071086,0.5089992188831807,0.9395608061491059,False,Not significant
Gene0951,455.2834095312182,-0.09184964497602625,0.2503702913049178,-0.6617934133412591,0.5081036279604411,0.9395608061491059,False,Not significant
Gene0949,83.31073276772973,0.10832109627195005,0.24655858254482918,0.7356388057846664,0.46195053984340917,0.9395608061491059,False,Not significant
Gene0936,305.4442331335708,-0.09868606192542116,0.253873629835512,-0.6844623368726193,0.4936832643344019,0.9395608061491059,False,Not significant
Gene0415,36.83513417031948,0.09599133175096256,0.2423333244847423,0.6641870899062422,0.5065705752665616,0.9395608061491059,False,Not significant
Gene0322,211.09820180968038,0.1019513731224036,0.25661355382819095,0.7064098958304108,0.47993326863068875,0.9395608061491059,False,Not significant
Gene0739,7.829116687245892,-0.09108935588602389,0.30246969182259625,-0.6751922585101875,0.499553624430502,0.9395608061491059,False,Not significant
Gene0804,42.59203429659238,0.10653542350152354,0.2508904847381325,0.7266978608354149,0.46741106416096134,0.9395608061491059,False,Not significant
Gene0223,496.1866530937164,-0.09281043293263169,0.24508546582295107,-0.6461726893118687,0.518167524393617,0.9395608061491059,False,Not significant
Gene0224,110.94169022525672,-0.0990010388244758,0.2433982075401716,-0.683955825009675,0.4940030609934283,0.9395608061491059,False,Not significant
Gene0935,15.068199108171532,0.10420608029499895,0.26543752246648034,0.7185370201047534,0.47242623021910624,0.9395608061491059,False,Not significant
Gene0549,211.54752280551793,-0.09964338538090484,0.25064184529067596,-0.695392279546841,0.48680949754675207,0.9395608061491059,False,Not significant
Gene0505,34.671218186960694,0.09646952726320179,0.27551696656066815,0.6673044200530794,0.5045777036338338,0.9395608061491059,False,Not significant
Gene0838,170.8407028741169,0.10382847708876712,0.22384943092008777,0.7143285877060644,0.4750240187899206,0.9395608061491059,False,Not significant
Gene0840,23.617585284028348,0.10411127176221938,0.28632921395529526,0.7316115829504976,0.4644056764102774,0.9395608061491059,False,Not significant
Gene0878,101.59709804634038,-0.09780241625040392,0.23159359618134456,-0.672387909459602,0.5013367778382811,0.9395608061491059,False,Not significant
Gene0539,100.20201095665978,-0.09243730215412951,0.23875586543617974,-0.6813104371438216,0.49567508051727593,0.9395608061491059,False,Not significant
Gene0183,36.05109396809371,0.09230613439173911,0.2696041367674099,0.6429630285138072,0.520248090025703,0.9395608061491059,False,Not significant
Gene0558,33.55842609801147,0.09372289321784096,0.23900758804562294,0.6469274760133675,0.5176788822916893,0.9395608061491059,False,Not significant
Gene0593,70.93429970675452,0.09874859896920786,0.2996890547340484,0.6952872296868832,0.486875315658444,0.9395608061491059,False,Not significant
Gene0601,157.2823407583182,0.09952793405758567,0.21565690471516819,0.6934643881893943,0.4880181669121272,0.9395608061491059,False,Not significant
Gene0201,110.80202205545396,-0.1024965934223855,0.29334354411916264,-0.7370917546461431,0.46106655301551225,0.9395608061491059,False,Not significant
Gene0615,93.26524397656446,0.09274298173077423,0.26623394728422534,0.6409487230601687,0.5215559985600193,0.9395608061491059,False,Not significant
Gene0525,25.365578933155344,0.10332648358280239,0.26126975548956904,0.7080956424439604,0.47888586548288115,0.9395608061491059,False,Not significant
Gene0526,90.00359572504873,0.10512407724019725,0.24828793212337755,0.7177108451314291,0.47293559490003045,0.9395608061491059,False,Not significant
Gene0512,164.28960909419854,-0.09922142229612468,0.21669906705641845,-0.695414365894307,0.48679566014202846,0.9395608061491059,False,Not significant
Gene0186,128.55146595786576,0.09477737022695858,0.22249952648576152,0.6535372414510938,0.5134099886057386,0.9395608061491059,False,Not significant
Gene0018,264.40015595468225,0.09972553960034858,0.3138242033933424,0.7194266940668598,0.4718780543102987,0.9395608061491059,False,Not significant
Gene0972,69.9641149593322,0.10226092387039275,0.28477842284248145,0.7098592080573811,0.47779144852324396,0.9395608061491059,False,Not significant
Gene0137,32.148084685823655,0.10116597674466896,0.2816613090079884,0.7090792743961456,0.4782752836488038,0.9395608061491059,False,Not significant
Gene0829,44.81759495327096,0.09326889491111161,0.24665121494255018,0.6387752342924163,0.5229691615662426,0.9403936377982072,False,Not significant
Gene0269,11.382923888377034,-0.08405477039249078,0.3222637600547261,-0.6357745470168102,0.5249233796098252,0.9404630917914378,False,Not significant
Gene0364,25.2382924681484,-0.08765058398065827,0.26335034753482683,-0.6343375499028439,0.5258605558752933,0.9404630917914378,False,Not significant
Gene0202,37.32173155043325,-0.09092649667784514,0.24996247202902971,-0.6350762857610701,0.5253786626218196,0.9404630917914378,False,Not significant
Gene0999,13.724299868549439,-0.07600617382564348,0.2826702464413193,-0.56311506352674,0.573356534710727,0.9409921856535215,False,Not significant
Gene0998,34.70354311686024,-0.08399188389768772,0.23971460709644257,-0.6066357848043548,0.5440926465292241,0.9409921856535215,False,Not significant
Gene0144,32.031813151019584,-0.08918247214420877,0.2446635527944887,-0.6153009352359683,0.5383560000528969,0.9409921856535215,False,Not significant
Gene0521,54.24666850531451,0.08331502305856277,0.2850642693529236,0.5908923838076394,0.5545925293945315,0.9409921856535215,False,Not significant
Gene0860,37.575818913525296,0.0814362004691555,0.27197810969858893,0.5682408135184188,0.5698714617068265,0.9409921856535215,False,Not significant
Gene0602,39.15942809052624,0.08862167126144711,0.2533591324126828,0.6115881242237388,0.5408102973049441,0.9409921856535215,False,Not significant
Gene0836,16.075040539758458,0.08392661044403191,0.3128693121340645,0.6129581152629106,0.5399040349039426,0.9409921856535215,False,Not significant
Gene0150,84.78748555143524,0.09088395150097342,0.2527300749432104,0.6268966820931722,0.5307269623157083,0.9409921856535215,False,Not significant
Gene0148,99.96271623858824,-0.05570621141626972,0.5233668513561038,-0.5746410679481893,0.565534071346677,0.9409921856535215,False,Not significant
Gene0518,32.04287023276631,0.08490151891845514,0.316383263523928,0.6145571662614745,0.5388472093150121,0.9409921856535215,False,Not significant
Gene0510,31.136464131734147,0.08009251601093104,0.2715076229769125,0.5625676725380827,0.5737293103630672,0.9409921856535215,False,Not significant
Gene0604,8.228738375877429,0.07133105637280202,0.29785745262571695,0.5809319577088113,0.5612863128181511,0.9409921856535215,False,Not significant
Gene0591,43.568325380722854,0.08411666746402914,0.23257844984950302,0.5814248870546592,0.5609541283935768,0.9409921856535215,False,Not significant
Gene0872,293.14458520362894,-0.08957215730800586,0.23946283629099377,-0.6209778353185077,0.5346142067417875,0.9409921856535215,False,Not significant
Gene0882,35.44571239776429,-0.08777704065164779,0.30436988946363297,-0.6284427452347662,0.5297139425435311,0.9409921856535215,False,Not significant
Gene0180,87.16828847510995,-0.08167379426581396,0.265885490562451,-0.5828452525456355,0.5599974785091467,0.9409921856535215,False,Not significant
Gene0196,62.08988132815591,-0.07393465290445252,0.3379460500332226,-0.5680473219099617,0.5700028358030544,0.9409921856535215,False,Not significant
Gene0472,34.4808886213328,0.08491604431457332,0.2687723255629838,0.5893129513422543,0.5556513583980929,0.9409921856535215,False,Not significant
Gene0821,513.116144243979,-0.08879481513096654,0.2724595488021495,-0.6208538723097582,0.5346957736467096,0.9409921856535215,False,Not significant
Gene0397,195.27250833053859,0.07775551902169918,0.2496703942954664,0.5856869948665768,0.55808587517586,0.9409921856535215,False,Not significant
Gene0277,59.93004920528904,-0.08430376050443163,0.25860164803633084,-0.6089478562746488,0.542559002040863,0.9409921856535215,False,Not significant
Gene0899,71.1541162188803,-0.08389765160958212,0.25032930722313607,-0.5861817346620507,0.5577533947265163,0.9409921856535215,False,Not significant
Gene0766,547.8376113927907,0.0845211855111835,0.21795816287359776,0.5894807169755818,0.5555388438760382,0.9409921856535215,False,Not significant
Gene0779,267.8760608152674,-0.08264979978494207,0.2363901771092182,-0.572040125819452,0.5672947907452461,0.9409921856535215,False,Not significant
Gene0431,58.144047070677026,-0.08813753652403498,0.27807157599484006,-0.6304337086269277,0.5284108622150425,0.9409921856535215,False,Not significant
Gene0410,94.09862494007145,-0.08906392712033918,0.22689305691061637,-0.6164240018928016,0.5376147161893423,0.9409921856535215,False,Not significant
Gene0414,710.0989376063794,-0.08456164763332685,0.23987994833751564,-0.5882003551780979,0.5563978190199825,0.9409921856535215,False,Not significant
Gene0663,33.399743743938956,-0.08721396930096119,0.25090886749768526,-0.612710209116405,0.5400679708901482,0.9409921856535215,False,Not significant
Gene0967,74.18765276761827,-0.08698446601207552,0.2295134819011488,-0.6029621175683373,0.546533890699169,0.9409921856535215,False,Not significant
Gene0445,461.61805412707037,0.08810603811885138,0.22266846355951686,0.613587697616502,0.539487815107773,0.9409921856535215,False,Not significant
Gene0216,31.155721782915744,-0.08138995977405515,0.2608136045368951,-0.5700879324165414,0.5686180595465876,0.9409921856535215,False,Not significant
Gene0805,61.08196913078864,-0.08567366426850129,0.2524748856303782,-0.5979897852227859,0.5498467488927609,0.9409921856535215,False,Not significant
Gene0236,110.85714607124088,-0.08531268154058899,0.24675920638159946,-0.5944832021488338,0.5521889740960353,0.9409921856535215,False,Not significant
Gene0377,37.95252546595989,-0.07867886106234341,0.27898903977857553,-0.5672490157878043,0.5705450106488709,0.9409921856535215,False,Not significant
Gene0389,14.782263110934444,0.07896885274133765,0.2700059559036071,0.5883660404279365,0.5562866268473438,0.9409921856535215,False,Not significant
Gene0116,25.788376707963724,0.08870835316285582,0.26863873501221364,0.6143238480455364,0.5390013465486273,0.9409921856535215,False,Not significant
Gene0556,97.37217402798245,0.08432804748448547,0.2648966947273842,0.6194844001677576,0.535597295575619,0.9409921856535215,False,Not significant
Gene0986,141.20923322011336,-0.08517130233576661,0.2039957475166842,-0.6000540043231178,0.5484702449450107,0.9409921856535215,False,Not significant
Gene0988,68.44744457771715,-0.08107367191623421,0.24482808942245385,-0.5641942887823839,0.5726219142219386,0.9409921856535215,False,Not significant
Gene0987,396.10161300719955,0.08357958734690424,0.24220528563527227,0.5804138241294177,0.5616355848994723,0.9409921856535215,False,Not significant
Gene0937,69.29266848617742,0.08249941900010765,0.2726897064998791,0.573905984677065,0.5660314230247376,0.9409921856535215,False,Not significant
Gene0724,330.85500646650297,-0.08210190834768183,0.264144869806521,-0.6001471182300188,0.5484081930001639,0.9409921856535215,False,Not significant
Gene0948,78.68066454404429,0.08295173536019693,0.25417347064945967,0.5790531202775869,0.5625533307763317,0.9409921856535215,False,Not significant
Gene0704,63.299715150006875,0.08250378649928945,0.2388539352393369,0.567990974584667,0.5700410963991611,0.9409921856535215,False,Not significant
Gene0354,96.33376652604171,0.08083436457025665,0.23452547825801712,0.5650139685917259,0.5720642631181423,0.9409921856535215,False,Not significant
Gene0891,35.318591559823766,-0.07908171416036774,0.2970993192575893,-0.5761044767097077,0.5645445657356201,0.9409921856535215,False,Not significant
Gene0895,22.985177274743666,0.08849438970589979,0.2796146173488986,0.6194177479750741,0.5356411921715314,0.9409921856535215,False,Not significant
Gene0896,87.22195636989646,0.08131643964834412,0.22027827353389817,0.5638241340319771,0.5728738254134416,0.9409921856535215,False,Not significant
Gene0980,52.166685158438845,-0.08486376357305302,0.23798736145625626,-0.5950969456752498,0.5517786701763328,0.9409921856535215,False,Not significant
Gene0968,176.50039526482672,0.08333259450284952,0.26353115334116484,0.5775596774260183,0.5635614369883866,0.9409921856535215,False,Not significant
Gene0555,8.572499725572117,0.07482323539454488,0.302898292002983,0.5608563375803582,0.5748954771486324,0.9410532542988463,False,Not significant
Gene0461,39.86290542083466,0.08129393867771591,0.23099918415301357,0.5597212518844226,0.5756695842778585,0.9410532542988463,False,Not significant
Gene0174,402.3701594702604,0.07892671749007023,0.1993343356091503,0.5570185753579698,0.577514737914206,0.9425116762329204,False,Not significant
Gene0481,92.44133861744865,0.07917768374751981,0.27846717783859354,0.5525551387708303,0.580568068068734,0.9443828038647377,False,Not significant
Gene0769,82.481937254907,0.07789410365547643,0.27536418532041834,0.5511572064659288,0.5815259125921388,0.9443828038647377,False,Not significant
Gene0910,11.66811340921584,0.07534583018755496,0.29818859524391406,0.5512983953894735,0.5814291382905723,0.9443828038647377,False,Not significant
Gene0155,24.079407639243612,0.07936815702232233,0.25121410930918314,0.5485404408820667,0.5833208688073759,0.945744818443434,False,Not significant
Gene0794,69.37829947342621,0.07781981606353436,0.22602465949789544,0.545011663376606,0.5857454959410705,0.9481215965396378,False,Not significant
Gene0175,199.4182176297082,0.07762224294634774,0.2557542870608262,0.5403147632915687,0.5889799787837932,0.9517993447992997,False,Not significant
Gene0897,16.770359706148415,-0.07527591580192887,0.28537564325526027,-0.5358766367178306,0.5920438123082379,0.9551897722232419,False,Not significant
Gene0345,135.30439191411392,0.07537212507085178,0.23756878343298737,0.5341223240472677,0.5932569055228151,0.9555880774626452,False,Not significant
Gene0721,276.5090847725562,-0.07221058519435175,0.19148876006701626,-0.5275854726152862,0.5977870781897785,0.9586879509682956,False,Not significant
Gene0428,321.1544985577007,-0.07441055750475381,0.2502845841774834,-0.5257544873430299,0.5990588005039501,0.9586879509682956,False,Not significant
Gene0367,6.58609062348366,0.06622267027329036,0.30313299256152926,0.5260470358122556,0.5988555268340012,0.9586879509682956,False,Not significant
Gene0944,119.23012265360683,-0.07489761319467461,0.2673394324418759,-0.5257790283804586,0.5990417472672942,0.9586879509682956,False,Not significant
Gene0120,113.82869470357303,0.07546305924551502,0.2255714439373935,0.5240828776848366,0.600220897096124,0.9589959082844373,False,Not significant
Gene0547,321.3980596326168,0.07467039367171384,0.25360924907185867,0.5192878318698747,0.6035600374954666,0.9597594175582239,False,Not significant
Gene0111,94.725648493679,0.07175864753354774,0.29524860465447017,0.5215235753841183,0.6020020868191525,0.9597594175582239,False,Not significant
Gene0536,73.68529614546703,0.07311077615240513,0.2902042204742088,0.5169851957688384,0.605166493253398,0.9597594175582239,False,Not significant
Gene0584,17.339391439658897,0.06930324536597106,0.2581044741356601,0.5151217225691855,0.6064679640578181,0.9597594175582239,False,Not significant
